order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city,quartier,product_category,courier_id,order_hour,order_day_of_week
109050,CUST12064,07 March 2025,66.9,livré,9058.0,bafoussam,Mossap,produits_frais,43,18,Friday
109051,CUST17161,12/24/2022,54.5,livré,83987.0,Yaounde,Emana,Vêtements,18,16,Saturday
109052,CUST90890,2025-02-15 08:01:00,237.1,En_retard,,douala,Logbessou,Hygiéne,29,8,Saturday
109053,CUST11359,01/02/2025,,livré,,Yaounde,Mimboman,Papeterie,25,16,Thursday
109054,CUST17182,2023-05-24 13:55:00,16.4,annulé,11729.0,douala ,Bonapriso,boissons,4,13,Wednesday
109055,CUST90463,19/02/2025 11:55,45.6,livré,49051.0,douala ,Ndokotti,Pharmacie,31,11,Wednesday
109056,CUST17358,2024/09/09 09:31,95.7,en_retard,45000,Douala ,Nkolmesseng,Cosmetique,34,9,Monday
109057,CUST11369,04/08/2023 15:21,142.6,en_retard,62555.0,YAOUNDE,Nkomo,Articles Ménagers,14,15,Friday
109058,CUST10998,2024/09/04 17:15,72.6,livré,163103.0,douala,Bepanda,electronique,40,17,Wednesday
109059,CUST11009,22/02/2024 20:35,164.3,en_retard,,Yaoundé ,Bastos,Épicerie,11,20,Thursday
109060,CUST10648,06 January 2025,,en_cours,57320.0,Yaounde,Emana,articles menagers,31,11,Monday
109061,CUST10298,02/09/2024 17:20,74.6,livré ,15418.0,Bafoussam,Djeleng,Cosmétiques,12,17,Monday
109062,CUST11826,2024-09-01 19:57:00,30.0,livré,3074.0,Bafoussam ,Kamkop,Produit frais,45,19,Sunday
109063,CUST11371,28/08/2024 14:26,,livré,16408.0,BAFOUSSAM,Fomekoua,,15,14,Wednesday
109064,CUST11747,2024/09/02 19:03,77.2,Livré,34642.0,DOUALA,Mboppi,,46,19,Monday
109065,CUST10962,14/03/2025 13:57,26.1,livré,,douala ,Bonabéri,,45,13,Friday
109066,CUST11206,02/10/2023 13:52,142.5,en_retard,4808.0,DOUALA,Bonanjo,Boissons,38,13,Monday
109067,CUST11722,02/01/2024 08:31,145.2,en_retard,13564.0,Bafoussam,Tamdja,Épicérie,5,8,Tuesday
109068,CUST10357,03-09-2023,18.2,livré,41267.0,BAFOUSSAM,Ngouache,pharmacie,5,9,Sunday
109069,CUST10165,01/07/2024 23:49,37.3,livré,6673.0,Yaoundé ,Essos,Boisssons,10,23,Monday
109070,CUST10301,02/04/2024 20:27,24.3,livré,25520.0,Douala ,New-Bell,Pharmacie,46,20,Tuesday
109071,CUST17227,2023-02-09 19:05:00,,livré,31443.0,douala,Logbessou,,26,19,Thursday
109072,CUST11501,15/09/2023 11:12,31.5,livré,25000,douala ,PK8,Épicérie,9,11,Friday
109073,CUST12043,09/07/2024,63.9,livré,1285.0,Douala ,Ngodi-Bakoko,produits_frais,2,18,Saturday
109074,CUST12056,09/09/2024 17:29,169.1,en_retard,25199.0,DOUALA,Nyalla,Cosmetique,17,17,Monday
109075,CUST17280,25-10-2022,12.7,annulé,17985.0,Bafoussam ,Lekie,Restaurant,42,18,Tuesday
109076,CUST11449,2023-04-23 11:43:00,47.1,livré,17819.0,Yaounde,Tsinga,PHARMACIE,25,11,Sunday
109077,CUST11981,05-11-2024,99.1,livré,13717.0,Douala,Nkolmesseng,Épicerie,46,19,Tuesday
109078,CUST10222,2023-09-21 20:32:00,40.4,livré,48990.0,DOUALA,Bali,electronique,22,20,Thursday
109079,CUST11858,30/11/2022 19:36,54.5,livré,-1548.0,Douala ,Deido,Epicerie,45,19,Wednesday
109080,CUST10145,19-06-2023,113.5,en retard,14750.0,Yaounde,Mimboman,Resaturation,34,10,Monday
109081,CUST11739,2025-02-10 22:05:00,32.3,livré,8568.0,Yaounde,Mendong,epicerie,47,22,Monday
109082,CUST11845,2022-04-24 19:13:00,239.6,en_retard,11213.0,DOUALA,PK8,restauration,18,19,Sunday
109083,CUST11254,28/10/2022 10:18,52.1,livré,500000,YAOUNDE,Mimboman,Électroniques,46,10,Friday
109084,CUST11698,08/05/2024 13:09,15.4,annulé,15871.0,Yaoundé ,Melen,,1,13,Wednesday
109085,CUST10437,20/11/2023 15:32,36.2,livré,1966.0,YAOUNDE,Mimboman,Hygiéne,42,15,Monday
109086,CUST11836,12/03/2024 09:37,6.3,annulé,8000,Yaounde,Melen,Hygiéne,18,9,Tuesday
109087,CUST10676,28/02/2024 07:05,,en_retard,16757.0,douala ,Bonanjo,Resaturation,25,7,Wednesday
109088,CUST11777,2024-11-13 20:21:00,54.3,livré,9124.0,Douala,Nkolmesseng,cosmetiques,4,20,Wednesday
109089,CUST11941,11 October 2022,76.6,LIVRE,11066.0,yaounde,Nkomo,Papeterie,46,19,Tuesday
109090,CUST11291,2024-07-20 12:22:00,151.8,en_retard,6812.0,Douala ,Bepanda,restauration,46,12,Saturday
109091,CUST10297,2024-03-16 03:15:00,41.9,livré,46017.0,DOUALA,PK12,Articles ménagers,42,3,Saturday
109092,CUST10401,2023/04/22 18:29,20.3,annulé,80000,Douala ,Bonabéri,Pharmcie,37,18,Saturday
109093,CUST11169,07/04/2023,,livré,17198.0,Yaoundé ,Briqueterie,,8,13,Tuesday
109094,CUST10454,14/03/2025 11:23,31.4,livré,54890.0,DOUALA,Bonapriso,Vêtements,43,11,Friday
109095,CUST10048,2024-02-03 15:01:00,26.8,livré,8504.0,Bafoussam,Ndiengdam,Boissons,26,15,Saturday
109096,CUST17189,19/07/2023 13:03,171.8,en_retard,,YAOUNDE,Emana,produits_frais,21,13,Wednesday
109097,CUST10035,2024-11-14 10:29:00,32.1,livré,45000,Douala ,Bonanjo,Cosmétiques,4,10,Thursday
109098,CUST11534,05-02-2025,91.6,en_retard,6281.0,BAFOUSSAM,Bamendzi,BOISSONS,34,20,Wednesday
109099,CUST10385,16/05/2023 17:32,79.2,livré ,15324.0,Yaoundé ,Melen,,38,17,Tuesday
109100,CUST10559,09-11-2024,82.2,livré,9141.0,yaounde,Omnisport,Resaturation,8,18,Saturday
109101,CUST10068,2024/12/14 15:59,56.0,livré,45000,Yaoundé ,Efoulan,Cosmetique,11,15,Saturday
109102,CUST10018,2024/12/17 19:16,115.0,LIVRE,13647.0,Yaounde,Mendong,Epicerie,10,19,Tuesday
109103,CUST10560,12/10/2023 16:09,43.6,livré,33835.0,douala,Bali,,7,16,Thursday
109104,CUST11536,27/02/2025 16:13,39.7,livré,46840.0,douala ,Nkolmesseng,Articles ménagers,26,16,Thursday
109105,CUST10578,22/03/2023 09:02,37.4,livré,4348.0,YAOUNDE,Efoulan,Restauration,13,9,Wednesday
109106,CUST90281,12/05/2022 12:54,101.6,en_retard,20511.0,Douala,Bonamoussadi,,22,12,Thursday
109107,CUST10747,23-08-2024,25.1,livré,23041.0,bafoussam,Pefura,Épicérie,40,15,Friday
109108,CUST10314,2022-08-23 10:22:00,59.3,livré,18164.0,YAOUNDE,Mendong,,2,10,Tuesday
109109,CUST12014,11/01/2025 19:27,84.3,livré,47415.0,Douala,Kotto,,46,19,Saturday
109110,CUST11368,08-10-2023,24.8,livré,6023.0,Douala ,Ndokotti,restauration,8,11,Sunday
109111,CUST11547,12/03/2023 12:31,25.7,annulé,14233.0,DOUALA,Nkolmesseng,Épicérie,2,12,Sunday
109112,CUST10159,06/03/2025 16:17,26.2,livré,33174.0,Yaounde,Jouvence,PHARMACIE,45,16,Thursday
109113,CUST11057,01/09/2025,26.0,annulé,4143.0,yaounde,Mokolo,Resaturation,8,22,Thursday
109114,CUST11969,16/07/2024 15:50,15.0,annulé,37371.0,Yaoundé ,Efoulan,,36,15,Tuesday
109115,CUST11774,2023-01-16 04:28:00,,livré,4892.0,BAFOUSSAM,Mossap,Restauration,35,4,Monday
109116,CUST10043,09/04/2024 09:34,32.1,livré,24192.0,Douala ,Deido,,36,9,Tuesday
109117,CUST10669,06/06/2024,84.1,livré,24110.0,Yaoundé,Obili,Épicérie,45,8,Thursday
109118,CUST11009,2024-09-12 18:27:00,61.7,livré,80000,YAOUNDE,Mimboman,pharmacie,10,18,Thursday
109119,CUST11090,07-03-2025,43.8,livré,7972.0,Yaoundé ,Essos,Boissons,46,21,Friday
109120,CUST17176,2024-10-13 11:41:00,26.7,livré,19938.0,douala,Makepe,,29,11,Sunday
109121,CUST11526,2022/09/20 23:37,12.7,annulé,13246.0,douala,Cité des Palmiers,,4,23,Tuesday
109122,CUST17259,02/01/2024 22:40,35.3,livré,24547.0,Yaoundé ,Mokolo,,33,22,Tuesday
109123,CUST11123,28 September 2022,51.1,livré,6429.0,Douala ,Bonanjo,produits_frais,5,18,Wednesday
109124,CUST11897,28/01/2025 08:18,102.8,livré,7786.0,Yaoundé ,Mokolo,Restaurant,11,8,Tuesday
109125,CUST11545,19-10-2023,49.6,livré,25135.0,YAOUNDE,Bastos,articles menagers,41,9,Thursday
109126,CUST10874,2023/03/19 17:46,110.8,en_retard,18000,Douala,Ndogpassi,restauration,19,17,Sunday
109127,CUST12033,2025-01-09 19:10:00,50.2,livré,87489.0,douala,Nyalla,Vétements,20,19,Thursday
109128,CUST11167,2025-01-04 07:34:00,179.4,En_retard,10922.0,Yaounde,Efoulan,Boissons,15,7,Saturday
109129,CUST10147,2024-08-15 10:03:00,28.9,livré,,Yaoundé,Elig-Edzoa,Papeterie,39,10,Thursday
109130,CUST10662,28/01/2022 19:39,9.4,annulé,6101.0,Yaounde,Mimboman,Produits Frais,21,19,Friday
109131,CUST11074,2024-03-14 10:49:00,36.3,livré,3929.0,douala ,Makepe,Produit frais,2,10,Thursday
109132,CUST10357,2024-09-16 19:31:00,86.0,livré,13543.0,Douala ,Deido,,18,19,Monday
109133,CUST17240,2024/12/08 08:49,135.9,en_retard,36193.0,BAFOUSSAM,Lekie,,22,8,Sunday
109134,CUST17354,21/05/2024 20:59,42.3,livré,35030.0,DOUALA,Ngodi-Bakoko,Pharmcie,3,20,Tuesday
109135,CUST10205,01-10-2022,16.4,ANNULE,25000,Yaoundé,Efoulan,epicerie,7,20,Saturday
109136,CUST10707,08/11/2023,153.3,en_retard,29745.0,yaounde,Mendong,,3,13,Friday
109137,CUST17140,09/10/2024,84.8,En_retard,4549.0,DOUALA,Logbessou,Produits Frais,46,21,Tuesday
109138,CUST10587,02/11/2022 18:55,14.9,annulé,8178.0,DOUALA,Yassa,EPICERIE,25,18,Wednesday
109139,CUST11621,29/05/2024 19:41,46.5,livré,10619.0,Douala,Bonabéri,Épicérie,28,19,Wednesday
109140,CUST11385,14/11/2022 14:32,46.0,livré,6336.0,Douala,Mboppi,Produits Frais,14,14,Monday
109141,CUST10500,30/01/2025 07:34,54.5,livré,38312.0,DOUALA,Mboppi,,25,7,Thursday
109142,CUST11591,2024-06-07 17:32:00,56.0,livré,10978.0,DOUALA,Ngodi-Bakoko,Épicérie,16,17,Friday
109143,CUST10333,03/12/2022 09:52,40.9,livré,12000,YAOUNDE,Omnisport,Produits Frais,44,9,Saturday
109144,CUST10345,09/28/2022,31.0,livré,18789.0,Bafoussam,Kamkop,Epicerie,12,10,Wednesday
109145,CUST10030,22/10/2022 10:27,42.0,livré,11643.0,DOUALA,Nyalla,EPICERIE,22,10,Saturday
109146,CUST11310,06/09/2023 08:39,59.0,livré,43061.0,douala ,Bonanjo,,44,8,Wednesday
109147,CUST11812,2025-03-07 19:28:00,85.1,livre,9299.0,douala ,PK8,,21,19,Friday
109148,CUST17210,16/01/2023 14:25,49.4,livré,11602.0,Yaounde,Efoulan,boissons,19,14,Monday
109149,CUST10876,2023/06/12 16:47,5,ANNULE,5614.0,yaounde,Briqueterie,produits_frais,7,16,Monday
109150,CUST17171,2024-02-18 13:01:00,28.7,livré,14201.0,douala,Ngodi-Bakoko,EPICERIE,32,13,Sunday
109151,CUST11072,12/07/2024 18:28,62.3,livré,25000,YAOUNDE,Efoulan,Epicerie,38,18,Friday
109152,CUST17344,03/02/2025 18:55,19.8,annulé,457645.0,Douala ,Bepanda,Électroniques,8,18,Monday
109153,CUST10200,10/26/2023,60.7,livré,12112.0,DOUALA,Deido,BOISSONS,10,19,Thursday
109154,CUST11366,31/05/2023 16:51,29.2,livré,7727.0,douala,Makepe,,33,16,Wednesday
109155,CUST10357,19 July 2024,93.9,en_retard,6083.0,Yaoundé,Melen,,29,16,Friday
109156,CUST11854,2024-12-03 13:02:00,10.9,annulé,14706.0,Yaounde,Omnisport,restauration,27,13,Tuesday
109157,CUST10460,2022-10-28 14:56:00,177.6,en_retard,18000,Yaounde,Emana,restauration,32,14,Friday
109158,CUST11212,29 May 2024,37.9,livré,5020.0,DOUALA,New-Bell,Produits Frais,45,15,Wednesday
109159,CUST10576,03/08/2024 11:21,51.6,livré,15761.0,Douala ,Yassa,Epicerie,36,11,Saturday
109160,CUST10351,2024/05/09 16:17,,livré,37448.0,Yaounde,Nkol-Eton,,30,16,Thursday
109161,CUST11528,2023-12-26 20:09:00,104.1,en_retard,34192.0,Bafoussam,Baham-Route,,37,20,Tuesday
109162,CUST10288,30 May 2024,,livré,14495.0,Bafoussam,Mossap,Boisssons,23,11,Thursday
109163,CUST17278,29-04-2022,31.3,Livré,33137.0,douala ,Ndogpassi,,22,9,Friday
109164,CUST10753,07-05-2024,13.0,annulé,50000,Yaoundé ,Obili,,29,16,Tuesday
109165,CUST11618,2025/02/11 20:25,77.5,en_retard,46192.0,douala,Yassa,Vêtements,22,20,Tuesday
109166,CUST10864,28/10/2024 11:33,,livré,13714.0,Douala,Mboppi,Restauration,7,11,Monday
109167,CUST10206,09/05/2023 20:35,,livré,18000,Douala,Ngodi-Bakoko,Restauration,13,20,Tuesday
109168,CUST11836,08/03/2025 11:16,53.2,livré,21588.0,yaounde,Santa Barbara,Articles Ménagers,9,11,Saturday
109169,CUST11486,24-11-2024,61.7,livré,50000,Bafoussam ,Djeleng,,43,18,Sunday
109170,CUST12015,14/03/2024 11:09,,livré,32727.0,YAOUNDE,Jouvence,Pharmcie,8,11,Thursday
109171,CUST10910,2022-07-07 19:04:00,48.3,livré,12388.0,Douala ,Bali,BOISSONS,42,19,Thursday
109172,CUST11985,2023-05-28 10:44:00,28.7,livré,53879.0,Bafoussam,Famla,PHARMACIE,6,10,Sunday
109173,CUST10561,01/13/2025,6.7,annulé,6900.0,Bafoussam,Tamdja,Restauration,45,20,Monday
109174,CUST11164,20-03-2024,52.2,livré,7638.0,yaounde,Mendong,Restauration,42,11,Wednesday
109175,CUST10867,08/12/2023 11:57,28.8,livré ,23405.0,Yaounde,Obili,Vétements,42,11,Friday
109176,CUST11050,2024-05-05 07:45:00,294.1,en_retard,9706.0,Yaoundé ,Briqueterie,,44,7,Sunday
109177,CUST11942,01/12/2024 17:25,176.0,en_retard,-4473.0,douala,Deido,Vétements,28,17,Sunday
109178,CUST11757,2025-02-17 11:43:00,51.1,livré,12524.0,Yaounde,Bastos,,17,11,Monday
109179,CUST11555,24/12/2024 10:24,137.0,retard,1024.0,Yaoundé,Mimboman,Hygiéne,5,10,Tuesday
109180,CUST11466,16 February 2022,23.0,livré,33142.0,YAOUNDE,Briqueterie,PHARMACIE,18,16,Wednesday
109181,CUST10715,10/15/2024,124.7,en_retard,11672.0,DOUALA,Ndogpassi,papeterie,5,0,Tuesday
109182,CUST10391,2024-12-03 09:16:00,51.5,livré,12000,YAOUNDE,Omnisport,Produits Frais,6,9,Tuesday
109183,CUST11487,04/12/2024 14:24,30.5,livré,31027.0,Bafoussam ,Famla,Articles ménagers,7,14,Wednesday
109184,CUST10046,2024/06/01 16:41,,livré,-2295.0,yaounde,Jouvence,Électronique,11,16,Saturday
109185,CUST10072,27-02-2025,,Livré,17451.0,Yaoundé,Santa Barbara,,16,13,Thursday
109186,CUST11940,2023-12-24 19:41:00,305.7,en_retard,31433.0,yaounde,Ngoa-Ekele,Articles ménagers,32,19,Sunday
109187,CUST11955,2023/10/20 10:04,25.9,livré,5941.0,Bafoussam,Tougang,Resaturation,33,10,Friday
109188,CUST11531,2024/11/16 19:15,39.8,livré,21104.0,Douala ,Bonanjo,Épicerie,46,19,Saturday
109189,CUST10481,12/05/2023,42.9,livré,5645.0,Douala ,Mboppi,Produits Frais,37,22,Tuesday
109190,CUST10147,30/05/2024 13:48,91.7,en_retard,80000,BAFOUSSAM,Kamkop,Pharmcie,42,13,Thursday
109191,CUST17290,29/10/2024 19:07,206.1,en_retard,6278.0,douala ,PK12,Produits frais,29,19,Tuesday
109192,CUST17226,08/23/2023,56.6,livre,13755.0,Yaoundé,Efoulan,EPICERIE,3,20,Wednesday
109193,CUST10490,22/01/2025 17:18,290.0,en_retard,26718.0,Yaoundé,Elig-Edzoa,,15,17,Wednesday
109194,CUST11632,19/05/2024 19:47,64.3,livré,8830.0,Douala,Village,restauration,5,19,Sunday
109195,CUST11729,01/07/2023 07:34,70.5,livré,9264.0,douala ,Kotto,produits_frais,35,7,Saturday
109196,CUST11913,15/02/2024 12:46,30.1,livré,32330.0,Bafoussam ,Tougang,articles menagers,42,12,Thursday
109197,CUST10788,2025-02-08 12:06:00,,livré,5272.0,yaounde,Briqueterie,Boisssons,16,12,Saturday
109198,CUST17169,08-04-2024,26.6,livré,3356.0,Bafoussam ,Bamougoum,boissons,19,22,Monday
109199,CUST10933,12-01-2025,68.6,livré,64721.0,Douala ,PK8,vetements,5,8,Sunday
109200,CUST17277,14/11/2023 17:18,78.0,livré,13600.0,YAOUNDE,Biyem-Assi,cosmetiques,29,17,Tuesday
109201,CUST10854,14/04/2024 16:13,96.6,en_retard,8510.0,bafoussam,Tamdja,Épicerie,33,16,Sunday
109202,CUST17186,16 April 2024,38.3,livré,75000,Yaoundé,Efoulan,Articles Ménagers,11,14,Tuesday
109203,CUST11751,16/07/2024 18:06,37.0,livré,17507.0,Bafoussam,Lekie,Épicérie,24,18,Tuesday
109204,CUST11895,07-06-2023,39.2,livré,287107.0,Bafoussam,Bamougoum,Électronique,4,13,Wednesday
109205,CUST10858,02/11/2025,,en_cours,4013.0,douala,Kotto,Boisssons,31,13,Tuesday
109206,CUST10691,03/13/2025,45.4,livré,12478.0,YAOUNDE,Madagascar,Boissons,10,13,Thursday
109207,CUST11055,06/01/2025 08:51,259.7,en_retard,13325.0,douala ,Beedi,EPICERIE,30,8,Monday
109208,CUST17131,2022-04-15 05:14:00,,livré,14491.0,DOUALA,Bonamoussadi,papeterie,27,5,Friday
109209,CUST17207,2024/10/17 18:12,56.2,livré,15000,Douala,Makepe,Boissons,31,18,Thursday
109210,CUST11414,13/10/2023 16:00,45.9,livré,5403.0,Yaoundé,Melen,Produit frais,6,16,Friday
109211,CUST11576,17/05/2024 19:58,72.2,livré,6873.0,Douala ,Nyalla,Resaturation,39,19,Friday
109212,CUST11507,15/07/2023 09:41,35.6,livré,3824.0,Yaounde,Madagascar,Boisssons,5,9,Saturday
109213,CUST10618,01/12/2024 20:10,36.3,livré,-1329.0,douala,Bali,pharmacie,47,20,Sunday
109214,CUST17186,2023-09-25 12:01:00,41.6,livré,15213.0,douala ,Bonapriso,,23,12,Monday
109215,CUST10090,2024/09/03 21:17,37.6,livré,24886.0,bafoussam,Djeleng,PHARMACIE,26,21,Tuesday
109216,CUST10085,08/12/2023 15:24,139.5,en_retard,4634.0,YAOUNDE,Tsinga,BOISSONS,24,15,Friday
109217,CUST11199,30-03-2024,,livré,131748.0,douala ,Logbessou,electronique,9,10,Saturday
109218,CUST10807,2023-03-04 17:23:00,50.2,livré,,Douala ,Makepe,Articles ménagers,30,17,Saturday
109219,CUST11336,07/03/2025 11:40,21.9,livré,8180.0,Yaounde,Madagascar,Papeterie,43,11,Friday
109220,CUST11141,27/04/2023 05:35,14.1,annulé,50000,Yaoundé,Omnisport,,25,5,Thursday
109221,CUST10372,2023/06/28 09:56,131.2,En_retard,34850.0,Douala ,Cité des Palmiers,pharmacie,35,9,Wednesday
109222,CUST12006,2024-12-02 11:49:00,31.8,livré,79932.0,Douala ,Deido,PHARMACIE,5,11,Monday
109223,CUST10486,2022/12/25 07:48,14.2,annulé,15902.0,YAOUNDE,Santa Barbara,Restauration,32,7,Sunday
109224,CUST11686,2024-04-12 13:15:00,17.4,Annulé,12579.0,Bafoussam,Ngouache,papeterie,38,13,Friday
109225,CUST11194,2024-10-19 09:16:00,40.8,livré,4347.0,Douala ,Ndokotti,Epicerie,22,9,Saturday
109226,CUST11846,2024-11-20 11:19:00,13.6,annulé,7475.0,Douala ,Makepe,produits_frais,34,11,Wednesday
109227,CUST10196,2024-01-13 16:00:00,107.4,en_retard,14816.0,Yaoundé ,Melen,Épicérie,6,16,Saturday
109228,CUST11139,18-02-2025,26.1,livré,5077.0,Douala,Bonapriso,Restaurant,27,15,Tuesday
109229,CUST10631,04-08-2022,34.7,livré,2264.0,DOUALA,Bonapriso,Hygiéne,17,15,Thursday
109230,CUST11988,28/02/2024 19:25,42.5,livré,14572.0,Bafoussam ,Ngouache,EPICERIE,24,19,Wednesday
109231,CUST11712,09/08/2023 17:28,66.2,livré,9540.0,Douala,Makepe,Epicerie,3,17,Wednesday
109232,CUST10142,02 May 2024,227.4,en_retard,25484.0,Douala ,Ngodi-Bakoko,,33,17,Thursday
109233,CUST11472,23-03-2023,,livré,69251.0,yaounde,Efoulan,articles menagers,41,9,Thursday
109234,CUST10927,2023-11-10 20:43:00,43.0,livré,16968.0,Douala ,Ngodi-Bakoko,restauration,36,20,Friday
109235,CUST10380,2022-04-29 11:01:00,143.5,en_retard,171771.0,douala,Ndog-Bong,Électronique,24,11,Friday
109236,CUST11895,27-02-2024,,en_retard,4473.0,bafoussam,Lekie,Produit frais,34,21,Tuesday
109237,CUST10039,10/09/2024,31.6,LIVRE,2506.0,Bafoussam ,Ndiengdam,boissons,26,12,Wednesday
109238,CUST12005,2024-11-21 17:32:00,184.2,retard,,YAOUNDE,Emana,Vêtements,32,17,Thursday
109239,CUST11561,16/01/2023 06:29,45.4,livré,10555.0,Yaoundé,Efoulan,epicerie,12,6,Monday
109240,CUST10259,03/07/2025,90.5,en_retard,9512.0,Yaoundé,Obili,Resaturation,5,14,Friday
109241,CUST11409,23/02/2025 17:37,77.4,livré,16460.0,douala,PK8,Épicerie,27,17,Sunday
109242,CUST17238,30/01/2022 08:18,,livré,6386.0,YAOUNDE,Elig-Edzoa,Produits frais,27,8,Sunday
109243,CUST11509,01/01/2023,,livré,5315.0,BAFOUSSAM,Tougang,Restauration,31,14,Sunday
109244,CUST11406,2025-01-21 18:57:00,,livré,80000,Douala ,Mboppi,Pharmacie,23,18,Tuesday
109245,CUST11933,22-11-2024,128.8,en_retard,,yaounde,Nkomo,,15,6,Friday
109246,CUST17282,11/07/2024 12:22,30.1,livré,8610.0,DOUALA,Yassa,Resaturation,39,12,Thursday
109247,CUST10774,28/02/2025 11:38,26.5,livré,7430.0,yaounde,Essos,produits_frais,27,11,Friday
109248,CUST12078,2023/03/24 15:34,,livré,2498.0,Douala ,Cité des Palmiers,hygiene,38,15,Friday
109249,CUST17208,2023-02-05 17:00:00,20.7,annulé,6996.0,BAFOUSSAM,Famla,produits_frais,22,17,Sunday
109250,CUST17280,11-08-2024,53.9,livré,9914.0,douala,Ndog-Bong,papeterie,45,13,Sunday
109251,CUST10697,19 October 2023,62.4,livré,8744.0,DOUALA,Ngodi-Bakoko,,47,18,Thursday
109252,CUST10677,06/11/2024 14:44,138.2,EN_RETARD,13999.0,YAOUNDE,Messa,papeterie,3,14,Wednesday
109253,CUST11810,10/07/2022 19:27,20.6,annule,15000,Yaoundé,Bastos,BOISSONS,34,19,Sunday
109254,CUST10320,17/02/2024 18:21,114.1,livré,9011.0,Yaoundé ,Emana,Resaturation,29,18,Saturday
109255,CUST10970,03/03/2024 19:12,39.9,livré,12196.0,DOUALA,Mboppi,Épicérie,46,19,Sunday
109256,CUST10785,03-01-2024,46.1,livré,15503.0,yaounde,Essos,Resaturation,2,10,Wednesday
109257,CUST11848,27-02-2023,,livré,7864.0,Yaounde,Emana,,3,16,Monday
109258,CUST10060,18/10/2024 19:51,49.5,livré,20165.0,douala,Nyalla,Cosmetique,24,19,Friday
109259,CUST11797,02/11/2024 16:17,33.2,Livré,339715.0,douala,Ndokotti,Électronique,28,16,Saturday
109260,CUST11718,2024-12-31 08:06:00,46.8,livré,3800.0,Bafoussam ,Ngouache,Hygiéne,40,8,Tuesday
109261,CUST11842,06/06/2024 19:25,70.5,livré,4239.0,Yaoundé ,Mokolo,Hygiène,23,19,Thursday
109262,CUST17214,09/11/2024 15:54,35.6,livré,10359.0,Douala ,Bonamoussadi,Vétements,21,15,Saturday
109263,CUST10296,2023/04/20 19:05,74.6,livré,18000,YAOUNDE,Biyem-Assi,Restauration,12,19,Thursday
109264,CUST10590,30/06/2024 20:23,20.4,annulé,5439.0,DOUALA,Ngodi-Bakoko,epicerie,6,20,Sunday
109265,CUST11307,2024/10/23 17:45,32.3,livré,25708.0,Douala ,Akwa,,18,17,Wednesday
109266,CUST10997,23/07/2024 21:43,51.3,LIVRE,8337.0,DOUALA,Akwa,boissons,42,21,Tuesday
109267,CUST10071,2024-09-18 09:22:00,117.4,en_retard,8202.0,YAOUNDE,Obili,Produit frais,18,9,Wednesday
109268,CUST11416,27/01/2025 13:01,37.1,livré,226817.0,DOUALA,PK8,electronique,9,13,Monday
109269,CUST10449,27-04-2023,53.7,livré,80000,yaounde,Etoudi,Pharmcie,41,13,Thursday
109270,CUST10109,2022-11-07 11:34:00,31.7,livré,7370.0,Yaoundé ,Nkomo,BOISSONS,36,11,Monday
109271,CUST10060,13-03-2025,57.1,livré,7457.0,BAFOUSSAM,Djeleng,Hygiéne,25,18,Thursday
109272,CUST10079,2024-09-06 03:04:00,28.6,livré,10983.0,Yaoundé,Briqueterie,Boissons,14,3,Friday
109273,CUST10180,05/09/2024 19:49,65.5,livré,4262.0,YAOUNDE,Ngoa-Ekele,produits_frais,9,19,Thursday
109274,CUST10645,15/10/2022 13:52,,livré,13368.0,Douala ,Deido,Epicerie,23,13,Saturday
109275,CUST10126,15/02/2024 15:59,26.5,livré,2366.0,Bafoussam ,Djeleng,hygiene,12,15,Thursday
109276,CUST17237,2023-06-21 09:08:00,46.4,livré,35798.0,DOUALA,Bonamoussadi,,21,9,Wednesday
109277,CUST11345,22/02/2025 13:58,15.4,annulé,6666.0,douala ,Bepanda,Boissons,38,13,Saturday
109278,CUST17203,2023/12/05 22:33,45.5,livré,5288.0,Yaoundé,Obili,Produits Frais,34,22,Tuesday
109279,CUST10610,2023/06/08 15:02,32.2,livré,8997.0,douala,Mboppi,Produits frais,19,15,Thursday
109280,CUST11252,2024-08-26 18:38:00,64.4,livré,4106.0,Yaounde,Ngoa-Ekele,Restaurant,45,18,Monday
109281,CUST11519,21/05/2022 05:06,31.2,livré,96691.0,DOUALA,Bonapriso,vetements,41,5,Saturday
109282,CUST17285,13-12-2024,53.5,livré,28878.0,Douala ,Ndog-Bong,Pharmcie,36,19,Friday
109283,CUST11716,26/02/2025 15:59,,livré,28502.0,Yaounde,Obili,,28,15,Wednesday
109284,CUST11244,22/01/2023 19:13,294.0,en_retard,37822.0,Yaoundé ,Ngoa-Ekele,Pharmacie,43,19,Sunday
109285,CUST17343,07/09/2024,79.4,livré,46855.0,Douala ,Mboppi,Pharmcie,33,8,Tuesday
109286,CUST10330,31/05/2023 11:53,27.7,livré,71437.0,YAOUNDE,Tsinga,pharmacie,2,11,Wednesday
109287,CUST90990,2025-02-11 08:25:00,98.5,LIVRE,2783.0,Yaoundé ,Mendong,Hygiène,36,8,Tuesday
109288,CUST11922,2022/06/17 18:07,109.0,EN_RETARD,9193.0,bafoussam,Fomekoua,BOISSONS,5,18,Friday
109289,CUST11085,2023/07/20 16:49,,LIVRE,8000,YAOUNDE,Mokolo,hygiene,15,16,Thursday
109290,CUST11914,10/03/2025 16:55,43.6,livré,13372.0,Douala ,New-Bell,Cosmétiques,7,16,Monday
