item_id,order_id,product_id,product_name,product_category,quantity,unit_price_xaf,line_total_xaf
23765,109591,102,Huile palme 1L,Épicerie,4,1334.0,5336.0
23766,109592,603,Écouteurs sans fil,Électronique,2,28467.0,56934.0
23767,109592,1002,Cahier 100 pages,Papeterie,1,911.0,911.0
23768,109593,205,Eau Supermont 10L,Boissons,4,2315.0,9260.0
23769,109593,901,T-shirt basique M,Vêtements,2,4775.0,9550.0
23770,109594,302,Oignons 1kg,Produits frais,1,455.0,455.0
23771,109594,205,Eau Supermont 10L,Boissons,2,2475.0,4950.0
23772,109595,403,Préservatifs x3,Pharmacie,1,1328.0,1328.0
23773,109596,505,Jollof Rice portion,Restauration,2,2197.0,4394.0
23774,109596,704,Déodorant Axe 150ml,Cosmétiques,2,3697.0,7394.0
23775,109597,804,Papier toilette x6,Hygiène,4,2143.0,8572.0
23776,109598,401,Paracétamol 500mg x16,Pharmacie,1,1370.0,1370.0
23777,109598,601,Câble USB-C 1m,Électronique,1,2761.0,2761.0
23778,109598,102,Huile palme 1L,Épicerie,1,1271.0,1271.0
23779,109599,802,Lessive Ariel 1kg,Hygiène,1,4212.0,4212.0
23780,109600,503,Pizza Marguerita,Restauration,1,5564.0,5564.0
23781,109601,605,Coque téléphone,Électronique,3,3554.0,10662.0
23782,109601,103,Farine de blé 1kg,Épicerie,3,831.0,2493.0
23783,109601,104,Sucre cristallisé 1kg,Épicerie,2,670.0,1340.0
23784,109601,603,Écouteurs sans fil,Électronique,1,28254.0,28254.0
23785,109601,204,Jus Tampico 1L,Boissons,1,1208.0,1208.0
23786,109602,804,Papier toilette x6,Hygiène,1,1905.0,1905.0
23787,109602,601,Câble USB-C 1m,Électronique,1,2816.0,2816.0
23788,109603,701,Crème Nivea 200ml,Cosmétiques,2,3061.0,6122.0
23789,109603,505,Jollof Rice portion,Restauration,1,2022.0,2022.0
23790,109604,802,Lessive Ariel 1kg,Hygiène,1,4927.0,4927.0
23791,109604,901,T-shirt basique M,Vêtements,2,5115.0,10230.0
23792,109604,206,Nescafé 200g,Boissons,1,3956.0,3956.0
23793,109605,104,Sucre cristallisé 1kg,Épicerie,1,747.0,747.0
23794,109605,502,Ndolé haricot,Restauration,1,2871.0,2871.0
23795,109606,801,Savon Omo 400g,Hygiène,2,891.0,1782.0
23796,109606,105,Sel iodé 500g,Épicerie,3,247.0,741.0
23797,109606,403,Préservatifs x3,Pharmacie,3,1321.0,3963.0
23798,109607,604,Batterie externe 10000mAh,Électronique,1,16779.0,16779.0
23799,109607,1001,Stylos x10,Papeterie,2,1081.0,2162.0
23800,109607,505,Jollof Rice portion,Restauration,3,1933.0,5799.0
23801,109608,204,Jus Tampico 1L,Boissons,3,1226.0,3678.0
23802,109608,302,Oignons 1kg,Produits frais,1,514.0,514.0
23803,109609,702,Gel douche Dove 250ml,Cosmétiques,2,3179.0,6358.0
23804,109609,1003,Ramette A4 500 feuilles,Papeterie,3,5127.0,15381.0
23805,109610,303,Poulet entier 1kg,Produits frais,2,5153.0,10306.0
23806,109611,201,Eau minérale 1.5L,Boissons,1,437.0,437.0
23807,109611,601,Câble USB-C 1m,Électronique,3,2262.0,6786.0
23808,109611,104,Sucre cristallisé 1kg,Épicerie,1,613.0,613.0
23809,109611,702,Gel douche Dove 250ml,Cosmétiques,1,3111.0,3111.0
23810,109611,804,Papier toilette x6,Hygiène,3,2008.0,6024.0
23811,109612,704,Déodorant Axe 150ml,Cosmétiques,1,3171.0,3171.0
23812,109612,1002,Cahier 100 pages,Papeterie,1,835.0,835.0
23813,109613,506,Eru + Water fufu,Restauration,2,3374.0,6748.0
23814,109613,801,Savon Omo 400g,Hygiène,2,842.0,1684.0
23815,109613,107,Pâtes alimentaires 500g,Épicerie,4,815.0,3260.0
23816,109614,505,Jollof Rice portion,Restauration,3,2208.0,6624.0
23817,109614,703,Shampooing Pantene 400ml,Cosmétiques,1,4454.0,4454.0
23818,109614,304,Poisson Capitaine 1kg,Produits frais,2,3684.0,7368.0
23819,109614,104,Sucre cristallisé 1kg,Épicerie,2,614.0,1228.0
23820,109614,701,Crème Nivea 200ml,Cosmétiques,1,3382.0,3382.0
23821,109615,204,Jus Tampico 1L,Boissons,1,1286.0,1286.0
23822,109615,303,Poulet entier 1kg,Produits frais,4,4127.0,16508.0
23823,109615,802,Lessive Ariel 1kg,Hygiène,1,4564.0,4564.0
23824,109616,405,Sulfate de Zinc 20mg,Pharmacie,5,3353.0,16765.0
23825,109616,1003,Ramette A4 500 feuilles,Papeterie,1,5686.0,5686.0
23826,109617,302,Oignons 1kg,Produits frais,3,558.0,1674.0
23827,109617,206,Nescafé 200g,Boissons,1,4336.0,4336.0
23828,109617,505,Jollof Rice portion,Restauration,2,2198.0,4396.0
23829,109618,404,Thermomètre digital,Pharmacie,1,12437.0,12437.0
23830,109619,206,Nescafé 200g,Boissons,3,3857.0,11571.0
23831,109619,503,Pizza Marguerita,Restauration,3,6156.0,18468.0
23832,109620,602,Chargeur 20W,Électronique,2,8874.0,17748.0
23833,109621,301,Tomates fraîches 1kg,Produits frais,2,547.0,1094.0
23834,109621,403,Préservatifs x3,Pharmacie,1,1326.0,1326.0
23835,109622,501,Poulet DG portion,Restauration,1,3875.0,3875.0
23836,109622,105,Sel iodé 500g,Épicerie,5,269.0,1345.0
23837,109622,702,Gel douche Dove 250ml,Cosmétiques,1,3088.0,3088.0
23838,109622,801,Savon Omo 400g,Hygiène,1,873.0,873.0
23839,109622,401,Paracétamol 500mg x16,Pharmacie,1,1498.0,1498.0
23840,109623,304,Poisson Capitaine 1kg,Produits frais,3,3317.0,9951.0
23841,109624,903,Chaussures sport 42,Vêtements,1,39743.0,39743.0
23842,109624,206,Nescafé 200g,Boissons,1,4149.0,4149.0
23843,109624,503,Pizza Marguerita,Restauration,1,6573.0,6573.0
23844,109625,603,Écouteurs sans fil,Électronique,1,25914.0,25914.0
23845,109626,205,Eau Supermont 10L,Boissons,5,2616.0,13080.0
23846,109626,1003,Ramette A4 500 feuilles,Papeterie,2,4685.0,9370.0
23847,109626,401,Paracétamol 500mg x16,Pharmacie,1,1516.0,1516.0
23848,109627,504,Burger Classic,Restauration,2,4868.0,9736.0
23849,109628,109,Sardines en boîte 200g,Épicerie,1,1189.0,1189.0
23850,109629,505,Jollof Rice portion,Restauration,1,1827.0,1827.0
23851,109630,206,Nescafé 200g,Boissons,1,3429.0,3429.0
23852,109630,602,Chargeur 20W,Électronique,3,9701.0,29103.0
23853,109630,202,Coca-Cola 1.5L,Boissons,1,849.0,849.0
23854,109631,506,Eru + Water fufu,Restauration,2,2950.0,5900.0
23855,109631,903,Chaussures sport 42,Vêtements,3,34327.0,102981.0
23856,109632,602,Chargeur 20W,Électronique,1,9018.0,9018.0
23857,109633,902,Pagnes 6 yards,Vêtements,3,16653.0,49959.0
23858,109633,304,Poisson Capitaine 1kg,Produits frais,1,3665.0,3665.0
23859,109634,108,Tomate concentrée 400g,Épicerie,4,847.0,3388.0
23860,109634,306,Légumes verts 500g,Produits frais,1,454.0,454.0
23861,109635,505,Jollof Rice portion,Restauration,1,2198.0,2198.0
23862,109635,403,Préservatifs x3,Pharmacie,1,1088.0,1088.0
23863,109635,903,Chaussures sport 42,Vêtements,4,35509.0,142036.0
23864,109635,101,Riz Uncle Ben's 5kg,Épicerie,1,3606.0,3606.0
23865,109635,803,Brosse à dents,Hygiène,2,1724.0,3448.0
23866,109636,206,Nescafé 200g,Boissons,1,3859.0,3859.0
23867,109636,305,Plantains régime,Produits frais,1,1413.0,1413.0
23868,109636,202,Coca-Cola 1.5L,Boissons,1,798.0,798.0
23869,109636,103,Farine de blé 1kg,Épicerie,1,745.0,745.0
23870,109637,304,Poisson Capitaine 1kg,Produits frais,1,3920.0,3920.0
23871,109637,902,Pagnes 6 yards,Vêtements,2,18522.0,37044.0
23872,109638,801,Savon Omo 400g,Hygiène,1,911.0,911.0
23873,109639,804,Papier toilette x6,Hygiène,1,2265.0,2265.0
23874,109639,305,Plantains régime,Produits frais,1,1418.0,1418.0
23875,109640,109,Sardines en boîte 200g,Épicerie,2,1189.0,2378.0
23876,109640,501,Poulet DG portion,Restauration,2,3445.0,6890.0
23877,109640,303,Poulet entier 1kg,Produits frais,2,4164.0,8328.0
23878,109640,1003,Ramette A4 500 feuilles,Papeterie,1,5596.0,5596.0
23879,109641,201,Eau minérale 1.5L,Boissons,1,443.0,443.0
23880,109642,901,T-shirt basique M,Vêtements,1,5630.0,5630.0
23881,109643,601,Câble USB-C 1m,Électronique,1,2663.0,2663.0
23882,109643,701,Crème Nivea 200ml,Cosmétiques,2,3161.0,6322.0
23883,109643,901,T-shirt basique M,Vêtements,1,4565.0,4565.0
23884,109644,503,Pizza Marguerita,Restauration,2,6703.0,13406.0
23885,109644,604,Batterie externe 10000mAh,Électronique,2,20052.0,40104.0
23886,109644,1003,Ramette A4 500 feuilles,Papeterie,2,5197.0,10394.0
23887,109645,803,Brosse à dents,Hygiène,1,1401.0,1401.0
23888,109645,1002,Cahier 100 pages,Papeterie,1,915.0,915.0
23889,109645,1003,Ramette A4 500 feuilles,Papeterie,1,4903.0,4903.0
23890,109646,801,Savon Omo 400g,Hygiène,1,890.0,890.0
23891,109647,803,Brosse à dents,Hygiène,2,1685.0,3370.0
23892,109647,602,Chargeur 20W,Électronique,1,9723.0,9723.0
23893,109648,105,Sel iodé 500g,Épicerie,3,272.0,816.0
23894,109648,704,Déodorant Axe 150ml,Cosmétiques,2,4018.0,8036.0
23895,109648,903,Chaussures sport 42,Vêtements,1,37900.0,37900.0
23896,109648,404,Thermomètre digital,Pharmacie,3,12573.0,37719.0
23897,109649,206,Nescafé 200g,Boissons,2,4353.0,8706.0
23898,109650,704,Déodorant Axe 150ml,Cosmétiques,2,3992.0,7984.0
23899,109650,205,Eau Supermont 10L,Boissons,1,2261.0,2261.0
23900,109651,206,Nescafé 200g,Boissons,1,3839.0,3839.0
23901,109652,104,Sucre cristallisé 1kg,Épicerie,3,676.0,2028.0
23902,109653,402,Moustiquaire imprégnée,Pharmacie,3,8337.0,25011.0
23903,109653,303,Poulet entier 1kg,Produits frais,1,4596.0,4596.0
23904,109653,704,Déodorant Axe 150ml,Cosmétiques,1,3422.0,3422.0
23905,109654,404,Thermomètre digital,Pharmacie,3,11950.0,35850.0
23906,109654,103,Farine de blé 1kg,Épicerie,1,871.0,871.0
23907,109654,605,Coque téléphone,Électronique,3,3966.0,11898.0
23908,109654,902,Pagnes 6 yards,Vêtements,2,20566.0,41132.0
23909,109654,109,Sardines en boîte 200g,Épicerie,1,1163.0,1163.0
23910,109655,502,Ndolé haricot,Restauration,3,2601.0,7803.0
23911,109655,901,T-shirt basique M,Vêtements,1,4923.0,4923.0
23912,109656,605,Coque téléphone,Électronique,1,3313.0,3313.0
23913,109657,302,Oignons 1kg,Produits frais,1,478.0,478.0
23914,109657,101,Riz Uncle Ben's 5kg,Épicerie,4,3248.0,12992.0
23915,109658,405,Sulfate de Zinc 20mg,Pharmacie,4,3481.0,13924.0
23916,109659,801,Savon Omo 400g,Hygiène,1,792.0,792.0
23917,109659,701,Crème Nivea 200ml,Cosmétiques,1,3390.0,3390.0
23918,109660,105,Sel iodé 500g,Épicerie,1,229.0,229.0
23919,109660,804,Papier toilette x6,Hygiène,1,2211.0,2211.0
23920,109660,109,Sardines en boîte 200g,Épicerie,1,1074.0,1074.0
23921,109661,903,Chaussures sport 42,Vêtements,3,35926.0,107778.0
23922,109661,201,Eau minérale 1.5L,Boissons,3,375.0,1125.0
23923,109661,505,Jollof Rice portion,Restauration,4,2269.0,9076.0
23924,109662,602,Chargeur 20W,Électronique,3,7784.0,23352.0
23925,109662,107,Pâtes alimentaires 500g,Épicerie,1,736.0,736.0
23926,109662,401,Paracétamol 500mg x16,Pharmacie,3,1479.0,4437.0
23927,109663,107,Pâtes alimentaires 500g,Épicerie,2,803.0,1606.0
23928,109664,1003,Ramette A4 500 feuilles,Papeterie,1,5567.0,5567.0
23929,109665,504,Burger Classic,Restauration,1,4716.0,4716.0
23930,109665,104,Sucre cristallisé 1kg,Épicerie,1,635.0,635.0
23931,109665,803,Brosse à dents,Hygiène,1,1606.0,1606.0
23932,109666,301,Tomates fraîches 1kg,Produits frais,2,642.0,1284.0
23933,109666,604,Batterie externe 10000mAh,Électronique,2,18310.0,36620.0
23934,109667,302,Oignons 1kg,Produits frais,2,510.0,1020.0
23935,109667,903,Chaussures sport 42,Vêtements,2,38849.0,77698.0
23936,109667,402,Moustiquaire imprégnée,Pharmacie,3,7949.0,23847.0
23937,109668,702,Gel douche Dove 250ml,Cosmétiques,5,2573.0,12865.0
23938,109669,108,Tomate concentrée 400g,Épicerie,1,830.0,830.0
23939,109670,506,Eru + Water fufu,Restauration,2,3113.0,6226.0
23940,109671,203,Bière Castel 65cl,Boissons,4,656.0,2624.0
23941,109671,604,Batterie externe 10000mAh,Électronique,2,20533.0,41066.0
23942,109672,604,Batterie externe 10000mAh,Électronique,3,18042.0,54126.0
23943,109672,302,Oignons 1kg,Produits frais,1,494.0,494.0
23944,109672,703,Shampooing Pantene 400ml,Cosmétiques,1,4936.0,4936.0
23945,109672,102,Huile palme 1L,Épicerie,2,1190.0,2380.0
23946,109673,603,Écouteurs sans fil,Électronique,2,22891.0,45782.0
23947,109674,604,Batterie externe 10000mAh,Électronique,2,20131.0,40262.0
23948,109675,305,Plantains régime,Produits frais,1,1398.0,1398.0
23949,109675,902,Pagnes 6 yards,Vêtements,2,20322.0,40644.0
23950,109676,507,Spaghetti bolognaise,Restauration,1,2593.0,2593.0
23951,109676,102,Huile palme 1L,Épicerie,3,1250.0,3750.0
23952,109676,109,Sardines en boîte 200g,Épicerie,2,1094.0,2188.0
23953,109677,405,Sulfate de Zinc 20mg,Pharmacie,4,3756.0,15024.0
23954,109677,201,Eau minérale 1.5L,Boissons,1,408.0,408.0
23955,109677,301,Tomates fraîches 1kg,Produits frais,3,633.0,1899.0
23956,109678,301,Tomates fraîches 1kg,Produits frais,1,573.0,573.0
23957,109679,405,Sulfate de Zinc 20mg,Pharmacie,2,3538.0,7076.0
23958,109679,901,T-shirt basique M,Vêtements,1,5008.0,5008.0
23959,109679,102,Huile palme 1L,Épicerie,4,1140.0,4560.0
23960,109679,602,Chargeur 20W,Électronique,1,9374.0,9374.0
23961,109679,801,Savon Omo 400g,Hygiène,1,720.0,720.0
23962,109679,108,Tomate concentrée 400g,Épicerie,1,878.0,878.0
23963,109680,504,Burger Classic,Restauration,5,4329.0,21645.0
23964,109681,106,Lait Neslac 400g,Épicerie,2,4157.0,8314.0
23965,109682,404,Thermomètre digital,Pharmacie,1,12796.0,12796.0
23966,109682,205,Eau Supermont 10L,Boissons,1,2680.0,2680.0
23967,109682,405,Sulfate de Zinc 20mg,Pharmacie,2,3503.0,7006.0
23968,109683,205,Eau Supermont 10L,Boissons,1,2540.0,2540.0
23969,109683,303,Poulet entier 1kg,Produits frais,1,4381.0,4381.0
23970,109683,901,T-shirt basique M,Vêtements,3,5227.0,15681.0
23971,109683,501,Poulet DG portion,Restauration,2,3432.0,6864.0
23972,109683,603,Écouteurs sans fil,Électronique,1,26194.0,26194.0
23973,109684,1003,Ramette A4 500 feuilles,Papeterie,2,4896.0,9792.0
23974,109685,202,Coca-Cola 1.5L,Boissons,5,785.0,3925.0
23975,109685,102,Huile palme 1L,Épicerie,3,1192.0,3576.0
23976,109686,702,Gel douche Dove 250ml,Cosmétiques,1,3179.0,3179.0
23977,109686,802,Lessive Ariel 1kg,Hygiène,3,4417.0,13251.0
23978,109687,105,Sel iodé 500g,Épicerie,3,225.0,675.0
23979,109687,402,Moustiquaire imprégnée,Pharmacie,2,7931.0,15862.0
23980,109688,602,Chargeur 20W,Électronique,4,8794.0,35176.0
23981,109688,204,Jus Tampico 1L,Boissons,3,1321.0,3963.0
23982,109688,201,Eau minérale 1.5L,Boissons,2,374.0,748.0
23983,109688,605,Coque téléphone,Électronique,1,3735.0,3735.0
23984,109688,402,Moustiquaire imprégnée,Pharmacie,1,9666.0,9666.0
23985,109689,704,Déodorant Axe 150ml,Cosmétiques,1,3595.0,3595.0
23986,109689,604,Batterie externe 10000mAh,Électronique,4,17940.0,71760.0
23987,109690,803,Brosse à dents,Hygiène,1,1423.0,1423.0
23988,109691,902,Pagnes 6 yards,Vêtements,1,16385.0,16385.0
23989,109691,205,Eau Supermont 10L,Boissons,2,2255.0,4510.0
23990,109691,306,Légumes verts 500g,Produits frais,5,426.0,2130.0
23991,109691,1001,Stylos x10,Papeterie,1,1162.0,1162.0
23992,109692,601,Câble USB-C 1m,Électronique,2,2729.0,5458.0
23993,109692,1003,Ramette A4 500 feuilles,Papeterie,1,4592.0,4592.0
23994,109692,506,Eru + Water fufu,Restauration,1,2843.0,2843.0
23995,109693,201,Eau minérale 1.5L,Boissons,1,380.0,380.0
23996,109693,205,Eau Supermont 10L,Boissons,2,2644.0,5288.0
23997,109693,105,Sel iodé 500g,Épicerie,1,283.0,283.0
23998,109693,604,Batterie externe 10000mAh,Électronique,2,17135.0,34270.0
23999,109694,403,Préservatifs x3,Pharmacie,1,1309.0,1309.0
24000,109694,206,Nescafé 200g,Boissons,3,4102.0,12306.0
24001,109694,203,Bière Castel 65cl,Boissons,1,717.0,717.0
24002,109695,603,Écouteurs sans fil,Électronique,2,24572.0,49144.0
24003,109695,402,Moustiquaire imprégnée,Pharmacie,2,9700.0,19400.0
24004,109695,1001,Stylos x10,Papeterie,1,1243.0,1243.0
24005,109695,205,Eau Supermont 10L,Boissons,1,2764.0,2764.0
24006,109696,203,Bière Castel 65cl,Boissons,2,776.0,1552.0
24007,109696,302,Oignons 1kg,Produits frais,3,535.0,1605.0
24008,109696,109,Sardines en boîte 200g,Épicerie,2,1030.0,2060.0
24009,109696,107,Pâtes alimentaires 500g,Épicerie,1,762.0,762.0
24010,109697,507,Spaghetti bolognaise,Restauration,3,2738.0,8214.0
24011,109697,602,Chargeur 20W,Électronique,1,8105.0,8105.0
24012,109697,108,Tomate concentrée 400g,Épicerie,2,942.0,1884.0
24013,109697,107,Pâtes alimentaires 500g,Épicerie,3,758.0,2274.0
24014,109697,302,Oignons 1kg,Produits frais,1,459.0,459.0
24015,109698,104,Sucre cristallisé 1kg,Épicerie,1,585.0,585.0
24016,109698,305,Plantains régime,Produits frais,1,1373.0,1373.0
24017,109698,501,Poulet DG portion,Restauration,1,3630.0,3630.0
24018,109699,405,Sulfate de Zinc 20mg,Pharmacie,1,3610.0,3610.0
24019,109699,902,Pagnes 6 yards,Vêtements,1,20407.0,20407.0
24020,109700,304,Poisson Capitaine 1kg,Produits frais,1,3390.0,3390.0
24021,109700,601,Câble USB-C 1m,Électronique,2,2497.0,4994.0
24022,109701,603,Écouteurs sans fil,Électronique,1,25178.0,25178.0
24023,109701,106,Lait Neslac 400g,Épicerie,1,3902.0,3902.0
24024,109702,105,Sel iodé 500g,Épicerie,1,268.0,268.0
24025,109702,304,Poisson Capitaine 1kg,Produits frais,2,3356.0,6712.0
24026,109702,302,Oignons 1kg,Produits frais,2,526.0,1052.0
24027,109703,903,Chaussures sport 42,Vêtements,3,39169.0,117507.0
24028,109703,601,Câble USB-C 1m,Électronique,1,2377.0,2377.0
24029,109703,801,Savon Omo 400g,Hygiène,4,810.0,3240.0
24030,109703,303,Poulet entier 1kg,Produits frais,1,4226.0,4226.0
24031,109704,202,Coca-Cola 1.5L,Boissons,2,744.0,1488.0
24032,109704,503,Pizza Marguerita,Restauration,4,6305.0,25220.0
24033,109704,303,Poulet entier 1kg,Produits frais,4,4770.0,19080.0
24034,109704,903,Chaussures sport 42,Vêtements,4,35042.0,140168.0
24035,109705,108,Tomate concentrée 400g,Épicerie,1,844.0,844.0
24036,109706,103,Farine de blé 1kg,Épicerie,4,748.0,2992.0
24037,109706,703,Shampooing Pantene 400ml,Cosmétiques,3,4156.0,12468.0
24038,109706,1003,Ramette A4 500 feuilles,Papeterie,1,4728.0,4728.0
24039,109706,502,Ndolé haricot,Restauration,1,2566.0,2566.0
24040,109706,605,Coque téléphone,Électronique,1,3897.0,3897.0
24041,109706,203,Bière Castel 65cl,Boissons,2,693.0,1386.0
24042,109707,804,Papier toilette x6,Hygiène,3,1856.0,5568.0
24043,109707,106,Lait Neslac 400g,Épicerie,1,4203.0,4203.0
24044,109707,402,Moustiquaire imprégnée,Pharmacie,1,8203.0,8203.0
24045,109707,1001,Stylos x10,Papeterie,1,1192.0,1192.0
24046,109708,403,Préservatifs x3,Pharmacie,4,1080.0,4320.0
24047,109709,507,Spaghetti bolognaise,Restauration,3,2705.0,8115.0
24048,109710,604,Batterie externe 10000mAh,Électronique,5,17066.0,85330.0
24049,109710,301,Tomates fraîches 1kg,Produits frais,2,638.0,1276.0
24050,109711,604,Batterie externe 10000mAh,Électronique,2,17096.0,34192.0
24051,109711,702,Gel douche Dove 250ml,Cosmétiques,1,3062.0,3062.0
24052,109711,901,T-shirt basique M,Vêtements,4,5711.0,22844.0
24053,109712,103,Farine de blé 1kg,Épicerie,1,866.0,866.0
24054,109712,501,Poulet DG portion,Restauration,4,3424.0,13696.0
24055,109712,102,Huile palme 1L,Épicerie,1,1299.0,1299.0
24056,109712,203,Bière Castel 65cl,Boissons,4,654.0,2616.0
24057,109713,106,Lait Neslac 400g,Épicerie,2,4482.0,8964.0
24058,109713,502,Ndolé haricot,Restauration,4,2690.0,10760.0
24059,109714,206,Nescafé 200g,Boissons,4,3975.0,15900.0
24060,109714,903,Chaussures sport 42,Vêtements,3,34352.0,103056.0
24061,109714,802,Lessive Ariel 1kg,Hygiène,1,4540.0,4540.0
24062,109715,801,Savon Omo 400g,Hygiène,3,787.0,2361.0
24063,109715,502,Ndolé haricot,Restauration,1,2371.0,2371.0
24064,109716,402,Moustiquaire imprégnée,Pharmacie,1,9615.0,9615.0
24065,109716,403,Préservatifs x3,Pharmacie,1,1208.0,1208.0
24066,109716,109,Sardines en boîte 200g,Épicerie,5,1134.0,5670.0
24067,109717,109,Sardines en boîte 200g,Épicerie,2,1236.0,2472.0
24068,109718,306,Légumes verts 500g,Produits frais,2,369.0,738.0
24069,109719,204,Jus Tampico 1L,Boissons,1,1286.0,1286.0
24070,109719,203,Bière Castel 65cl,Boissons,3,701.0,2103.0
24071,109719,306,Légumes verts 500g,Produits frais,1,365.0,365.0
24072,109720,901,T-shirt basique M,Vêtements,1,4628.0,4628.0
24073,109720,506,Eru + Water fufu,Restauration,1,3036.0,3036.0
24074,109720,206,Nescafé 200g,Boissons,4,3502.0,14008.0
24075,109720,109,Sardines en boîte 200g,Épicerie,1,1059.0,1059.0
24076,109720,104,Sucre cristallisé 1kg,Épicerie,1,724.0,724.0
24077,109721,108,Tomate concentrée 400g,Épicerie,1,925.0,925.0
24078,109722,105,Sel iodé 500g,Épicerie,4,270.0,1080.0
24079,109722,505,Jollof Rice portion,Restauration,3,1886.0,5658.0
24080,109722,402,Moustiquaire imprégnée,Pharmacie,1,9359.0,9359.0
24081,109722,605,Coque téléphone,Électronique,1,3896.0,3896.0
24082,109722,303,Poulet entier 1kg,Produits frais,1,4663.0,4663.0
24083,109722,601,Câble USB-C 1m,Électronique,2,2869.0,5738.0
24084,109723,507,Spaghetti bolognaise,Restauration,4,2838.0,11352.0
24085,109723,101,Riz Uncle Ben's 5kg,Épicerie,5,3272.0,16360.0
24086,109724,1003,Ramette A4 500 feuilles,Papeterie,1,5274.0,5274.0
24087,109724,101,Riz Uncle Ben's 5kg,Épicerie,2,3983.0,7966.0
24088,109724,110,Cube Maggi x10,Épicerie,1,509.0,509.0
24089,109724,604,Batterie externe 10000mAh,Électronique,1,17357.0,17357.0
24090,109724,902,Pagnes 6 yards,Vêtements,1,17365.0,17365.0
24091,109725,302,Oignons 1kg,Produits frais,1,465.0,465.0
24092,109725,902,Pagnes 6 yards,Vêtements,2,18336.0,36672.0
24093,109726,703,Shampooing Pantene 400ml,Cosmétiques,3,4561.0,13683.0
24094,109726,901,T-shirt basique M,Vêtements,1,4677.0,4677.0
24095,109726,903,Chaussures sport 42,Vêtements,2,32685.0,65370.0
24096,109726,502,Ndolé haricot,Restauration,1,2427.0,2427.0
24097,109726,302,Oignons 1kg,Produits frais,1,520.0,520.0
24098,109726,704,Déodorant Axe 150ml,Cosmétiques,1,3341.0,3341.0
24099,109727,902,Pagnes 6 yards,Vêtements,1,18623.0,18623.0
24100,109727,405,Sulfate de Zinc 20mg,Pharmacie,2,3213.0,6426.0
24101,109728,802,Lessive Ariel 1kg,Hygiène,2,4243.0,8486.0
24102,109728,108,Tomate concentrée 400g,Épicerie,1,822.0,822.0
24103,109729,405,Sulfate de Zinc 20mg,Pharmacie,2,3390.0,6780.0
24104,109729,404,Thermomètre digital,Pharmacie,2,11340.0,22680.0
24105,109730,701,Crème Nivea 200ml,Cosmétiques,1,3356.0,3356.0
24106,109731,801,Savon Omo 400g,Hygiène,2,771.0,1542.0
24107,109731,506,Eru + Water fufu,Restauration,1,2842.0,2842.0
24108,109731,902,Pagnes 6 yards,Vêtements,5,17080.0,85400.0
24109,109732,803,Brosse à dents,Hygiène,5,1422.0,7110.0
24110,109733,101,Riz Uncle Ben's 5kg,Épicerie,2,3270.0,6540.0
24111,109733,103,Farine de blé 1kg,Épicerie,2,839.0,1678.0
24112,109734,1002,Cahier 100 pages,Papeterie,2,913.0,1826.0
24113,109735,405,Sulfate de Zinc 20mg,Pharmacie,1,3938.0,3938.0
24114,109735,205,Eau Supermont 10L,Boissons,1,2625.0,2625.0
24115,109735,604,Batterie externe 10000mAh,Électronique,3,17235.0,51705.0
24116,109735,902,Pagnes 6 yards,Vêtements,2,16707.0,33414.0
24117,109735,109,Sardines en boîte 200g,Épicerie,1,1137.0,1137.0
24118,109736,803,Brosse à dents,Hygiène,1,1460.0,1460.0
24119,109736,902,Pagnes 6 yards,Vêtements,2,20677.0,41354.0
24120,109736,102,Huile palme 1L,Épicerie,1,1186.0,1186.0
24121,109736,105,Sel iodé 500g,Épicerie,1,261.0,261.0
24122,109737,506,Eru + Water fufu,Restauration,2,2878.0,5756.0
24123,109738,301,Tomates fraîches 1kg,Produits frais,3,555.0,1665.0
24124,109739,405,Sulfate de Zinc 20mg,Pharmacie,1,3487.0,3487.0
24125,109739,704,Déodorant Axe 150ml,Cosmétiques,2,3987.0,7974.0
24126,109739,107,Pâtes alimentaires 500g,Épicerie,1,789.0,789.0
24127,109739,703,Shampooing Pantene 400ml,Cosmétiques,3,5012.0,15036.0
24128,109739,702,Gel douche Dove 250ml,Cosmétiques,1,2857.0,2857.0
24129,109740,601,Câble USB-C 1m,Électronique,3,2800.0,8400.0
24130,109741,504,Burger Classic,Restauration,2,4759.0,9518.0
24131,109742,403,Préservatifs x3,Pharmacie,1,1089.0,1089.0
24132,109742,201,Eau minérale 1.5L,Boissons,1,457.0,457.0
24133,109742,507,Spaghetti bolognaise,Restauration,1,2882.0,2882.0
24134,109742,1001,Stylos x10,Papeterie,5,1307.0,6535.0
24135,109743,503,Pizza Marguerita,Restauration,2,6669.0,13338.0
24136,109743,603,Écouteurs sans fil,Électronique,5,27851.0,139255.0
24137,109744,304,Poisson Capitaine 1kg,Produits frais,5,3866.0,19330.0
24138,109744,1001,Stylos x10,Papeterie,1,1080.0,1080.0
24139,109744,202,Coca-Cola 1.5L,Boissons,1,794.0,794.0
24140,109745,704,Déodorant Axe 150ml,Cosmétiques,2,3831.0,7662.0
24141,109746,205,Eau Supermont 10L,Boissons,1,2461.0,2461.0
24142,109746,1002,Cahier 100 pages,Papeterie,1,906.0,906.0
24143,109746,306,Légumes verts 500g,Produits frais,1,389.0,389.0
24144,109746,701,Crème Nivea 200ml,Cosmétiques,1,3163.0,3163.0
24145,109747,505,Jollof Rice portion,Restauration,2,2247.0,4494.0
